REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
REGION1,DEMTRADSL,TRADSL,1,2022,1
REGION1,DEMTRADSL,TRADSL,1,2023,1
REGION1,DEMTRADSL,TRADSL,1,2024,1
REGION1,DEMTRADSL,TRADSL,1,2025,1
REGION1,DEMTRADSL,TRADSL,1,2026,1
REGION1,DEMTRADSL,TRADSL,1,2027,1
REGION1,DEMTRADSL,TRADSL,1,2028,1
REGION1,DEMTRADSL,TRADSL,1,2029,1
REGION1,DEMTRADSL,TRADSL,1,2030,1
REGION1,DEMTRADSL,TRADSL,1,2031,1
REGION1,DEMTRADSL,TRADSL,1,2032,1
REGION1,DEMTRADSL,TRADSL,1,2033,1
REGION1,DEMTRADSL,TRADSL,1,2034,1
REGION1,DEMTRADSL,TRADSL,1,2035,1
REGION1,DEMTRADSL,TRADSL,1,2036,1
REGION1,DEMTRADSL,TRADSL,1,2037,1
REGION1,DEMTRADSL,TRADSL,1,2038,1
REGION1,DEMTRADSL,TRADSL,1,2039,1
REGION1,DEMTRADSL,TRADSL,1,2040,1
REGION1,DEMTRADSL,TRADSL,1,2041,1
REGION1,DEMTRADSL,TRADSL,1,2042,1
REGION1,DEMTRADSL,TRADSL,1,2043,1
REGION1,DEMTRADSL,TRADSL,1,2044,1
REGION1,DEMTRADSL,TRADSL,1,2045,1
REGION1,DEMTRADSL,TRADSL,1,2046,1
REGION1,DEMTRADSL,TRADSL,1,2047,1
REGION1,DEMTRADSL,TRADSL,1,2048,1
REGION1,DEMTRADSL,TRADSL,1,2049,1
REGION1,DEMTRADSL,TRADSL,1,2050,1
REGION1,DEMTRAHFO,TRAHFO,1,2020,1
REGION1,DEMTRAHFO,TRAHFO,1,2021,1
REGION1,DEMTRAHFO,TRAHFO,1,2022,1
REGION1,DEMTRAHFO,TRAHFO,1,2023,1
REGION1,DEMTRAHFO,TRAHFO,1,2024,1
REGION1,DEMTRAHFO,TRAHFO,1,2025,1
REGION1,DEMTRAHFO,TRAHFO,1,2026,1
REGION1,DEMTRAHFO,TRAHFO,1,2027,1
REGION1,DEMTRAHFO,TRAHFO,1,2028,1
REGION1,DEMTRAHFO,TRAHFO,1,2029,1
REGION1,DEMTRAHFO,TRAHFO,1,2030,1
REGION1,DEMTRAHFO,TRAHFO,1,2031,1
REGION1,DEMTRAHFO,TRAHFO,1,2032,1
REGION1,DEMTRAHFO,TRAHFO,1,2033,1
REGION1,DEMTRAHFO,TRAHFO,1,2034,1
REGION1,DEMTRAHFO,TRAHFO,1,2035,1
REGION1,DEMTRAHFO,TRAHFO,1,2036,1
REGION1,DEMTRAHFO,TRAHFO,1,2037,1
REGION1,DEMTRAHFO,TRAHFO,1,2038,1
REGION1,DEMTRAHFO,TRAHFO,1,2039,1
REGION1,DEMTRAHFO,TRAHFO,1,2040,1
REGION1,DEMTRAHFO,TRAHFO,1,2041,1
REGION1,DEMTRAHFO,TRAHFO,1,2042,1
REGION1,DEMTRAHFO,TRAHFO,1,2043,1
REGION1,DEMTRAHFO,TRAHFO,1,2044,1
REGION1,DEMTRAHFO,TRAHFO,1,2045,1
REGION1,DEMTRAHFO,TRAHFO,1,2046,1
REGION1,DEMTRAHFO,TRAHFO,1,2047,1
REGION1,DEMTRAHFO,TRAHFO,1,2048,1
REGION1,DEMTRAHFO,TRAHFO,1,2049,1
REGION1,DEMTRAHFO,TRAHFO,1,2050,1
REGION1,DEMTRAJFL,TRAJFL,1,2020,1
REGION1,DEMTRAJFL,TRAJFL,1,2021,1
REGION1,DEMTRAJFL,TRAJFL,1,2022,1
REGION1,DEMTRAJFL,TRAJFL,1,2023,1
REGION1,DEMTRAJFL,TRAJFL,1,2024,1
REGION1,DEMTRAJFL,TRAJFL,1,2025,1
REGION1,DEMTRAJFL,TRAJFL,1,2026,1
REGION1,DEMTRAJFL,TRAJFL,1,2027,1
REGION1,DEMTRAJFL,TRAJFL,1,2028,1
REGION1,DEMTRAJFL,TRAJFL,1,2029,1
REGION1,DEMTRAJFL,TRAJFL,1,2030,1
REGION1,DEMTRAJFL,TRAJFL,1,2031,1
REGION1,DEMTRAJFL,TRAJFL,1,2032,1
REGION1,DEMTRAJFL,TRAJFL,1,2033,1
REGION1,DEMTRAJFL,TRAJFL,1,2034,1
REGION1,DEMTRAJFL,TRAJFL,1,2035,1
REGION1,DEMTRAJFL,TRAJFL,1,2036,1
REGION1,DEMTRAJFL,TRAJFL,1,2037,1
REGION1,DEMTRAJFL,TRAJFL,1,2038,1
REGION1,DEMTRAJFL,TRAJFL,1,2039,1
REGION1,DEMTRAJFL,TRAJFL,1,2040,1
REGION1,DEMTRAJFL,TRAJFL,1,2041,1
REGION1,DEMTRAJFL,TRAJFL,1,2042,1
REGION1,DEMTRAJFL,TRAJFL,1,2043,1
REGION1,DEMTRAJFL,TRAJFL,1,2044,1
REGION1,DEMTRAJFL,TRAJFL,1,2045,1
REGION1,DEMTRAJFL,TRAJFL,1,2046,1
REGION1,DEMTRAJFL,TRAJFL,1,2047,1
REGION1,DEMTRAJFL,TRAJFL,1,2048,1
REGION1,DEMTRAJFL,TRAJFL,1,2049,1
REGION1,DEMTRAJFL,TRAJFL,1,2050,1
REGION1,DEMTRABIO,TRABIO,1,2020,1
REGION1,DEMTRABIO,TRABIO,1,2021,1
REGION1,DEMTRABIO,TRABIO,1,2022,1
REGION1,DEMTRABIO,TRABIO,1,2023,1
REGION1,DEMTRABIO,TRABIO,1,2024,1
REGION1,DEMTRABIO,TRABIO,1,2025,1
REGION1,DEMTRABIO,TRABIO,1,2026,1
REGION1,DEMTRABIO,TRABIO,1,2027,1
REGION1,DEMTRABIO,TRABIO,1,2028,1
REGION1,DEMTRABIO,TRABIO,1,2029,1
REGION1,DEMTRABIO,TRABIO,1,2030,1
REGION1,DEMTRABIO,TRABIO,1,2031,1
REGION1,DEMTRABIO,TRABIO,1,2032,1
REGION1,DEMTRABIO,TRABIO,1,2033,1
REGION1,DEMTRABIO,TRABIO,1,2034,1
REGION1,DEMTRABIO,TRABIO,1,2035,1
REGION1,DEMTRABIO,TRABIO,1,2036,1
REGION1,DEMTRABIO,TRABIO,1,2037,1
REGION1,DEMTRABIO,TRABIO,1,2038,1
REGION1,DEMTRABIO,TRABIO,1,2039,1
REGION1,DEMTRABIO,TRABIO,1,2040,1
REGION1,DEMTRABIO,TRABIO,1,2041,1
REGION1,DEMTRABIO,TRABIO,1,2042,1
REGION1,DEMTRABIO,TRABIO,1,2043,1
REGION1,DEMTRABIO,TRABIO,1,2044,1
REGION1,DEMTRABIO,TRABIO,1,2045,1
REGION1,DEMTRABIO,TRABIO,1,2046,1
REGION1,DEMTRABIO,TRABIO,1,2047,1
REGION1,DEMTRABIO,TRABIO,1,2048,1
REGION1,DEMTRABIO,TRABIO,1,2049,1
REGION1,DEMTRABIO,TRABIO,1,2050,1
REGION1,DEMTRANGS,TRANGS,1,2020,1
REGION1,DEMTRANGS,TRANGS,1,2021,1
REGION1,DEMTRANGS,TRANGS,1,2022,1
REGION1,DEMTRANGS,TRANGS,1,2023,1
REGION1,DEMTRANGS,TRANGS,1,2024,1
REGION1,DEMTRANGS,TRANGS,1,2025,1
REGION1,DEMTRANGS,TRANGS,1,2026,1
REGION1,DEMTRANGS,TRANGS,1,2027,1
REGION1,DEMTRANGS,TRANGS,1,2028,1
REGION1,DEMTRANGS,TRANGS,1,2029,1
REGION1,DEMTRANGS,TRANGS,1,2030,1
REGION1,DEMTRANGS,TRANGS,1,2031,1
REGION1,DEMTRANGS,TRANGS,1,2032,1
REGION1,DEMTRANGS,TRANGS,1,2033,1
REGION1,DEMTRANGS,TRANGS,1,2034,1
REGION1,DEMTRANGS,TRANGS,1,2035,1
REGION1,DEMTRANGS,TRANGS,1,2036,1
REGION1,DEMTRANGS,TRANGS,1,2037,1
REGION1,DEMTRANGS,TRANGS,1,2038,1
REGION1,DEMTRANGS,TRANGS,1,2039,1
REGION1,DEMTRANGS,TRANGS,1,2040,1
REGION1,DEMTRANGS,TRANGS,1,2041,1
REGION1,DEMTRANGS,TRANGS,1,2042,1
REGION1,DEMTRANGS,TRANGS,1,2043,1
REGION1,DEMTRANGS,TRANGS,1,2044,1
REGION1,DEMTRANGS,TRANGS,1,2045,1
REGION1,DEMTRANGS,TRANGS,1,2046,1
REGION1,DEMTRANGS,TRANGS,1,2047,1
REGION1,DEMTRANGS,TRANGS,1,2048,1
REGION1,DEMTRANGS,TRANGS,1,2049,1
REGION1,DEMTRANGS,TRANGS,1,2050,1
REGION1,DEMTRALPG,TRALPG,1,2020,1
REGION1,DEMTRALPG,TRALPG,1,2021,1
REGION1,DEMTRALPG,TRALPG,1,2022,1
REGION1,DEMTRALPG,TRALPG,1,2023,1
REGION1,DEMTRALPG,TRALPG,1,2024,1
REGION1,DEMTRALPG,TRALPG,1,2025,1
REGION1,DEMTRALPG,TRALPG,1,2026,1
REGION1,DEMTRALPG,TRALPG,1,2027,1
REGION1,DEMTRALPG,TRALPG,1,2028,1
REGION1,DEMTRALPG,TRALPG,1,2029,1
REGION1,DEMTRALPG,TRALPG,1,2030,1
REGION1,DEMTRALPG,TRALPG,1,2031,1
REGION1,DEMTRALPG,TRALPG,1,2032,1
REGION1,DEMTRALPG,TRALPG,1,2033,1
REGION1,DEMTRALPG,TRALPG,1,2034,1
REGION1,DEMTRALPG,TRALPG,1,2035,1
REGION1,DEMTRALPG,TRALPG,1,2036,1
REGION1,DEMTRALPG,TRALPG,1,2037,1
REGION1,DEMTRALPG,TRALPG,1,2038,1
REGION1,DEMTRALPG,TRALPG,1,2039,1
REGION1,DEMTRALPG,TRALPG,1,2040,1
REGION1,DEMTRALPG,TRALPG,1,2041,1
REGION1,DEMTRALPG,TRALPG,1,2042,1
REGION1,DEMTRALPG,TRALPG,1,2043,1
REGION1,DEMTRALPG,TRALPG,1,2044,1
REGION1,DEMTRALPG,TRALPG,1,2045,1
REGION1,DEMTRALPG,TRALPG,1,2046,1
REGION1,DEMTRALPG,TRALPG,1,2047,1
REGION1,DEMTRALPG,TRALPG,1,2048,1
REGION1,DEMTRALPG,TRALPG,1,2049,1
REGION1,DEMTRALPG,TRALPG,1,2050,1
REGION1,DEMTRAELCB02,TRAELCB02,1,2020,1
REGION1,DEMTRAELCB02,TRAELCB02,1,2021,1
REGION1,DEMTRAELCB02,TRAELCB02,1,2022,1
REGION1,DEMTRAELCB02,TRAELCB02,1,2023,1
REGION1,DEMTRAELCB02,TRAELCB02,1,2024,1
REGION1,DEMTRAELCB02,TRAELCB02,1,2025,1
REGION1,DEMTRAELCB02,TRAELCB02,1,2026,1
REGION1,DEMTRAELCB02,TRAELCB02,1,2027,1
REGION1,DEMTRAELCB02,TRAELCB02,1,2028,1
REGION1,DEMTRAELCB02,TRAELCB02,1,2029,1
REGION1,DEMTRAELCB02,TRAELCB02,1,2030,1
REGION1,DEMTRAELCB02,TRAELCB02,1,2031,1
REGION1,DEMTRAELCB02,TRAELCB02,1,2032,1
REGION1,DEMTRAELCB02,TRAELCB02,1,2033,1
REGION1,DEMTRAELCB02,TRAELCB02,1,2034,1
REGION1,DEMTRAELCB02,TRAELCB02,1,2035,1
REGION1,DEMTRAELCB02,TRAELCB02,1,2036,1
REGION1,DEMTRAELCB02,TRAELCB02,1,2037,1
REGION1,DEMTRAELCB02,TRAELCB02,1,2038,1
REGION1,DEMTRAELCB02,TRAELCB02,1,2039,1
REGION1,DEMTRAELCB02,TRAELCB02,1,2040,1
REGION1,DEMTRAELCB02,TRAELCB02,1,2041,1
REGION1,DEMTRAELCB02,TRAELCB02,1,2042,1
REGION1,DEMTRAELCB02,TRAELCB02,1,2043,1
REGION1,DEMTRAELCB02,TRAELCB02,1,2044,1
REGION1,DEMTRAELCB02,TRAELCB02,1,2045,1
REGION1,DEMTRAELCB02,TRAELCB02,1,2046,1
REGION1,DEMTRAELCB02,TRAELCB02,1,2047,1
REGION1,DEMTRAELCB02,TRAELCB02,1,2048,1
REGION1,DEMTRAELCB02,TRAELCB02,1,2049,1
REGION1,DEMTRAELCB02,TRAELCB02,1,2050,1
REGION1,DEMPWRNGS,PWRNGS,1,2020,1
REGION1,DEMPWRNGS,PWRNGS,1,2021,1
REGION1,DEMPWRNGS,PWRNGS,1,2022,1
REGION1,DEMPWRNGS,PWRNGS,1,2023,1
REGION1,DEMPWRNGS,PWRNGS,1,2024,1
REGION1,DEMPWRNGS,PWRNGS,1,2025,1
REGION1,DEMPWRNGS,PWRNGS,1,2026,1
REGION1,DEMPWRNGS,PWRNGS,1,2027,1
REGION1,DEMPWRNGS,PWRNGS,1,2028,1
REGION1,DEMPWRNGS,PWRNGS,1,2029,1
REGION1,DEMPWRNGS,PWRNGS,1,2030,1
REGION1,DEMPWRNGS,PWRNGS,1,2031,1
REGION1,DEMPWRNGS,PWRNGS,1,2032,1
REGION1,DEMPWRNGS,PWRNGS,1,2033,1
REGION1,DEMPWRNGS,PWRNGS,1,2034,1
REGION1,DEMPWRNGS,PWRNGS,1,2035,1
REGION1,DEMPWRNGS,PWRNGS,1,2036,1
REGION1,DEMPWRNGS,PWRNGS,1,2037,1
REGION1,DEMPWRNGS,PWRNGS,1,2038,1
REGION1,DEMPWRNGS,PWRNGS,1,2039,1
REGION1,DEMPWRNGS,PWRNGS,1,2040,1
REGION1,DEMPWRNGS,PWRNGS,1,2041,1
REGION1,DEMPWRNGS,PWRNGS,1,2042,1
REGION1,DEMPWRNGS,PWRNGS,1,2043,1
REGION1,DEMPWRNGS,PWRNGS,1,2044,1
REGION1,DEMPWRNGS,PWRNGS,1,2045,1
REGION1,DEMPWRNGS,PWRNGS,1,2046,1
REGION1,DEMPWRNGS,PWRNGS,1,2047,1
REGION1,DEMPWRNGS,PWRNGS,1,2048,1
REGION1,DEMPWRNGS,PWRNGS,1,2049,1
REGION1,DEMPWRNGS,PWRNGS,1,2050,1
REGION1,PWRNGSB01,ELCB01,1,2020,1
REGION1,PWRNGSB01,ELCB01,1,2021,1
REGION1,PWRNGSB01,ELCB01,1,2022,1
REGION1,PWRNGSB01,ELCB01,1,2023,1
REGION1,PWRNGSB01,ELCB01,1,2024,1
REGION1,PWRNGSB01,ELCB01,1,2025,1
REGION1,PWRNGSB01,ELCB01,1,2026,1
REGION1,PWRNGSB01,ELCB01,1,2027,1
REGION1,PWRNGSB01,ELCB01,1,2028,1
REGION1,PWRNGSB01,ELCB01,1,2029,1
REGION1,PWRNGSB01,ELCB01,1,2030,1
REGION1,PWRNGSB01,ELCB01,1,2031,1
REGION1,PWRNGSB01,ELCB01,1,2032,1
REGION1,PWRNGSB01,ELCB01,1,2033,1
REGION1,PWRNGSB01,ELCB01,1,2034,1
REGION1,PWRNGSB01,ELCB01,1,2035,1
REGION1,PWRNGSB01,ELCB01,1,2036,1
REGION1,PWRNGSB01,ELCB01,1,2037,1
REGION1,PWRNGSB01,ELCB01,1,2038,1
REGION1,PWRNGSB01,ELCB01,1,2039,1
REGION1,PWRNGSB01,ELCB01,1,2040,1
REGION1,PWRNGSB01,ELCB01,1,2041,1
REGION1,PWRNGSB01,ELCB01,1,2042,1
REGION1,PWRNGSB01,ELCB01,1,2043,1
REGION1,PWRNGSB01,ELCB01,1,2044,1
REGION1,PWRNGSB01,ELCB01,1,2045,1
REGION1,PWRNGSB01,ELCB01,1,2046,1
REGION1,PWRNGSB01,ELCB01,1,2047,1
REGION1,PWRNGSB01,ELCB01,1,2048,1
REGION1,PWRNGSB01,ELCB01,1,2049,1
REGION1,PWRNGSB01,ELCB01,1,2050,1
REGION1,DEMPWRSURBC1,PWRWATBC1,1,2020,1
REGION1,DEMPWRSURBC1,PWRWATBC1,1,2021,1
REGION1,DEMPWRSURBC1,PWRWATBC1,1,2022,1
REGION1,DEMPWRSURBC1,PWRWATBC1,1,2023,1
REGION1,DEMPWRSURBC1,PWRWATBC1,1,2024,1
REGION1,DEMPWRSURBC1,PWRWATBC1,1,2025,1
REGION1,DEMPWRSURBC1,PWRWATBC1,1,2026,1
REGION1,DEMPWRSURBC1,PWRWATBC1,1,2027,1
REGION1,DEMPWRSURBC1,PWRWATBC1,1,2028,1
REGION1,DEMPWRSURBC1,PWRWATBC1,1,2029,1
REGION1,DEMPWRSURBC1,PWRWATBC1,1,2030,1
REGION1,DEMPWRSURBC1,PWRWATBC1,1,2031,1
REGION1,DEMPWRSURBC1,PWRWATBC1,1,2032,1
REGION1,DEMPWRSURBC1,PWRWATBC1,1,2033,1
REGION1,DEMPWRSURBC1,PWRWATBC1,1,2034,1
REGION1,DEMPWRSURBC1,PWRWATBC1,1,2035,1
REGION1,DEMPWRSURBC1,PWRWATBC1,1,2036,1
REGION1,DEMPWRSURBC1,PWRWATBC1,1,2037,1
REGION1,DEMPWRSURBC1,PWRWATBC1,1,2038,1
REGION1,DEMPWRSURBC1,PWRWATBC1,1,2039,1
REGION1,DEMPWRSURBC1,PWRWATBC1,1,2040,1
REGION1,DEMPWRSURBC1,PWRWATBC1,1,2041,1
REGION1,DEMPWRSURBC1,PWRWATBC1,1,2042,1
REGION1,DEMPWRSURBC1,PWRWATBC1,1,2043,1
REGION1,DEMPWRSURBC1,PWRWATBC1,1,2044,1
REGION1,DEMPWRSURBC1,PWRWATBC1,1,2045,1
REGION1,DEMPWRSURBC1,PWRWATBC1,1,2046,1
REGION1,DEMPWRSURBC1,PWRWATBC1,1,2047,1
REGION1,DEMPWRSURBC1,PWRWATBC1,1,2048,1
REGION1,DEMPWRSURBC1,PWRWATBC1,1,2049,1
REGION1,DEMPWRSURBC1,PWRWATBC1,1,2050,1
REGION1,PWRNGSB01,WTRSURBC1,1,2020,0.0225
REGION1,PWRNGSB01,WTRSURBC1,1,2021,0.0225
REGION1,PWRNGSB01,WTRSURBC1,1,2022,0.0225
REGION1,PWRNGSB01,WTRSURBC1,1,2023,0.0225
REGION1,PWRNGSB01,WTRSURBC1,1,2024,0.0225
REGION1,PWRNGSB01,WTRSURBC1,1,2025,0.0225
REGION1,PWRNGSB01,WTRSURBC1,1,2026,0.0225
REGION1,PWRNGSB01,WTRSURBC1,1,2027,0.0225
REGION1,PWRNGSB01,WTRSURBC1,1,2028,0.0225
REGION1,PWRNGSB01,WTRSURBC1,1,2029,0.0225
REGION1,PWRNGSB01,WTRSURBC1,1,2030,0.0225
REGION1,PWRNGSB01,WTRSURBC1,1,2031,0.0225
REGION1,PWRNGSB01,WTRSURBC1,1,2032,0.0225
REGION1,PWRNGSB01,WTRSURBC1,1,2033,0.0225
REGION1,PWRNGSB01,WTRSURBC1,1,2034,0.0225
REGION1,PWRNGSB01,WTRSURBC1,1,2035,0.0225
REGION1,PWRNGSB01,WTRSURBC1,1,2036,0.0225
REGION1,PWRNGSB01,WTRSURBC1,1,2037,0.0225
REGION1,PWRNGSB01,WTRSURBC1,1,2038,0.0225
REGION1,PWRNGSB01,WTRSURBC1,1,2039,0.0225
REGION1,PWRNGSB01,WTRSURBC1,1,2040,0.0225
REGION1,PWRNGSB01,WTRSURBC1,1,2041,0.0225
REGION1,PWRNGSB01,WTRSURBC1,1,2042,0.0225
REGION1,PWRNGSB01,WTRSURBC1,1,2043,0.0225
REGION1,PWRNGSB01,WTRSURBC1,1,2044,0.0225
REGION1,PWRNGSB01,WTRSURBC1,1,2045,0.0225
REGION1,PWRNGSB01,WTRSURBC1,1,2046,0.0225
REGION1,PWRNGSB01,WTRSURBC1,1,2047,0.0225
REGION1,PWRNGSB01,WTRSURBC1,1,2048,0.0225
REGION1,PWRNGSB01,WTRSURBC1,1,2049,0.0225
REGION1,PWRNGSB01,WTRSURBC1,1,2050,0.0225
REGION1,DEMPWRWND,PWRWND,1,2020,1
REGION1,DEMPWRWND,PWRWND,1,2021,1
REGION1,DEMPWRWND,PWRWND,1,2022,1
REGION1,DEMPWRWND,PWRWND,1,2023,1
REGION1,DEMPWRWND,PWRWND,1,2024,1
REGION1,DEMPWRWND,PWRWND,1,2025,1
REGION1,DEMPWRWND,PWRWND,1,2026,1
REGION1,DEMPWRWND,PWRWND,1,2027,1
REGION1,DEMPWRWND,PWRWND,1,2028,1
REGION1,DEMPWRWND,PWRWND,1,2029,1
REGION1,DEMPWRWND,PWRWND,1,2030,1
REGION1,DEMPWRWND,PWRWND,1,2031,1
REGION1,DEMPWRWND,PWRWND,1,2032,1
REGION1,DEMPWRWND,PWRWND,1,2033,1
REGION1,DEMPWRWND,PWRWND,1,2034,1
REGION1,DEMPWRWND,PWRWND,1,2035,1
REGION1,DEMPWRWND,PWRWND,1,2036,1
REGION1,DEMPWRWND,PWRWND,1,2037,1
REGION1,DEMPWRWND,PWRWND,1,2038,1
REGION1,DEMPWRWND,PWRWND,1,2039,1
REGION1,DEMPWRWND,PWRWND,1,2040,1
REGION1,DEMPWRWND,PWRWND,1,2041,1
REGION1,DEMPWRWND,PWRWND,1,2042,1
REGION1,DEMPWRWND,PWRWND,1,2043,1
REGION1,DEMPWRWND,PWRWND,1,2044,1
REGION1,DEMPWRWND,PWRWND,1,2045,1
REGION1,DEMPWRWND,PWRWND,1,2046,1
REGION1,DEMPWRWND,PWRWND,1,2047,1
REGION1,DEMPWRWND,PWRWND,1,2048,1
REGION1,DEMPWRWND,PWRWND,1,2049,1
REGION1,DEMPWRWND,PWRWND,1,2050,1
REGION1,PWRWNDB01,ELCB01,1,2020,1
REGION1,PWRWNDB01,ELCB01,1,2021,1
REGION1,PWRWNDB01,ELCB01,1,2022,1
REGION1,PWRWNDB01,ELCB01,1,2023,1
REGION1,PWRWNDB01,ELCB01,1,2024,1
REGION1,PWRWNDB01,ELCB01,1,2025,1
REGION1,PWRWNDB01,ELCB01,1,2026,1
REGION1,PWRWNDB01,ELCB01,1,2027,1
REGION1,PWRWNDB01,ELCB01,1,2028,1
REGION1,PWRWNDB01,ELCB01,1,2029,1
REGION1,PWRWNDB01,ELCB01,1,2030,1
REGION1,PWRWNDB01,ELCB01,1,2031,1
REGION1,PWRWNDB01,ELCB01,1,2032,1
REGION1,PWRWNDB01,ELCB01,1,2033,1
REGION1,PWRWNDB01,ELCB01,1,2034,1
REGION1,PWRWNDB01,ELCB01,1,2035,1
REGION1,PWRWNDB01,ELCB01,1,2036,1
REGION1,PWRWNDB01,ELCB01,1,2037,1
REGION1,PWRWNDB01,ELCB01,1,2038,1
REGION1,PWRWNDB01,ELCB01,1,2039,1
REGION1,PWRWNDB01,ELCB01,1,2040,1
REGION1,PWRWNDB01,ELCB01,1,2041,1
REGION1,PWRWNDB01,ELCB01,1,2042,1
REGION1,PWRWNDB01,ELCB01,1,2043,1
REGION1,PWRWNDB01,ELCB01,1,2044,1
REGION1,PWRWNDB01,ELCB01,1,2045,1
REGION1,PWRWNDB01,ELCB01,1,2046,1
REGION1,PWRWNDB01,ELCB01,1,2047,1
REGION1,PWRWNDB01,ELCB01,1,2048,1
REGION1,PWRWNDB01,ELCB01,1,2049,1
REGION1,PWRWNDB01,ELCB01,1,2050,1
REGION1,PWRWNDB01,WTRSURBC1,1,2021,0
REGION1,PWRWNDB01,WTRSURBC1,1,2023,0
REGION1,PWRWNDB01,WTRSURBC1,1,2025,0
REGION1,PWRWNDB01,WTRSURBC1,1,2027,0
REGION1,PWRWNDB01,WTRSURBC1,1,2029,0
REGION1,PWRWNDB01,WTRSURBC1,1,2031,0
REGION1,PWRWNDB01,WTRSURBC1,1,2033,0
REGION1,PWRWNDB01,WTRSURBC1,1,2035,0
REGION1,PWRWNDB01,WTRSURBC1,1,2037,0
REGION1,PWRWNDB01,WTRSURBC1,1,2039,0
REGION1,PWRWNDB01,WTRSURBC1,1,2041,0
REGION1,PWRWNDB01,WTRSURBC1,1,2043,0
REGION1,PWRWNDB01,WTRSURBC1,1,2045,0
REGION1,PWRWNDB01,WTRSURBC1,1,2047,0
REGION1,PWRWNDB01,WTRSURBC1,1,2049,0
REGION1,PWRWNDB02,ELCB01,1,2020,1
REGION1,PWRWNDB02,ELCB01,1,2021,1
REGION1,PWRWNDB02,ELCB01,1,2022,1
REGION1,PWRWNDB02,ELCB01,1,2023,1
REGION1,PWRWNDB02,ELCB01,1,2024,1
REGION1,PWRWNDB02,ELCB01,1,2025,1
REGION1,PWRWNDB02,ELCB01,1,2026,1
REGION1,PWRWNDB02,ELCB01,1,2027,1
REGION1,PWRWNDB02,ELCB01,1,2028,1
REGION1,PWRWNDB02,ELCB01,1,2029,1
REGION1,PWRWNDB02,ELCB01,1,2030,1
REGION1,PWRWNDB02,ELCB01,1,2031,1
REGION1,PWRWNDB02,ELCB01,1,2032,1
REGION1,PWRWNDB02,ELCB01,1,2033,1
REGION1,PWRWNDB02,ELCB01,1,2034,1
REGION1,PWRWNDB02,ELCB01,1,2035,1
REGION1,PWRWNDB02,ELCB01,1,2036,1
REGION1,PWRWNDB02,ELCB01,1,2037,1
REGION1,PWRWNDB02,ELCB01,1,2038,1
REGION1,PWRWNDB02,ELCB01,1,2039,1
REGION1,PWRWNDB02,ELCB01,1,2040,1
REGION1,PWRWNDB02,ELCB01,1,2041,1
REGION1,PWRWNDB02,ELCB01,1,2042,1
REGION1,PWRWNDB02,ELCB01,1,2043,1
REGION1,PWRWNDB02,ELCB01,1,2044,1
REGION1,PWRWNDB02,ELCB01,1,2045,1
REGION1,PWRWNDB02,ELCB01,1,2046,1
REGION1,PWRWNDB02,ELCB01,1,2047,1
REGION1,PWRWNDB02,ELCB01,1,2048,1
REGION1,PWRWNDB02,ELCB01,1,2049,1
REGION1,PWRWNDB02,ELCB01,1,2050,1
REGION1,PWRWNDB02,WTRSURBC1,1,2021,0
REGION1,PWRWNDB02,WTRSURBC1,1,2023,0
REGION1,PWRWNDB02,WTRSURBC1,1,2025,0
REGION1,PWRWNDB02,WTRSURBC1,1,2027,0
REGION1,PWRWNDB02,WTRSURBC1,1,2029,0
REGION1,PWRWNDB02,WTRSURBC1,1,2031,0
REGION1,PWRWNDB02,WTRSURBC1,1,2033,0
REGION1,PWRWNDB02,WTRSURBC1,1,2035,0
REGION1,PWRWNDB02,WTRSURBC1,1,2037,0
REGION1,PWRWNDB02,WTRSURBC1,1,2039,0
REGION1,PWRWNDB02,WTRSURBC1,1,2041,0
REGION1,PWRWNDB02,WTRSURBC1,1,2043,0
REGION1,PWRWNDB02,WTRSURBC1,1,2045,0
REGION1,PWRWNDB02,WTRSURBC1,1,2047,0
REGION1,PWRWNDB02,WTRSURBC1,1,2049,0
REGION1,PWRWNDB03,ELCB01,1,2020,1
REGION1,PWRWNDB03,ELCB01,1,2021,1
REGION1,PWRWNDB03,ELCB01,1,2022,1
REGION1,PWRWNDB03,ELCB01,1,2023,1
REGION1,PWRWNDB03,ELCB01,1,2024,1
REGION1,PWRWNDB03,ELCB01,1,2025,1
REGION1,PWRWNDB03,ELCB01,1,2026,1
REGION1,PWRWNDB03,ELCB01,1,2027,1
REGION1,PWRWNDB03,ELCB01,1,2028,1
REGION1,PWRWNDB03,ELCB01,1,2029,1
REGION1,PWRWNDB03,ELCB01,1,2030,1
REGION1,PWRWNDB03,ELCB01,1,2031,1
REGION1,PWRWNDB03,ELCB01,1,2032,1
REGION1,PWRWNDB03,ELCB01,1,2033,1
REGION1,PWRWNDB03,ELCB01,1,2034,1
REGION1,PWRWNDB03,ELCB01,1,2035,1
REGION1,PWRWNDB03,ELCB01,1,2036,1
REGION1,PWRWNDB03,ELCB01,1,2037,1
REGION1,PWRWNDB03,ELCB01,1,2038,1
REGION1,PWRWNDB03,ELCB01,1,2039,1
REGION1,PWRWNDB03,ELCB01,1,2040,1
REGION1,PWRWNDB03,ELCB01,1,2041,1
REGION1,PWRWNDB03,ELCB01,1,2042,1
REGION1,PWRWNDB03,ELCB01,1,2043,1
REGION1,PWRWNDB03,ELCB01,1,2044,1
REGION1,PWRWNDB03,ELCB01,1,2045,1
