REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
REGION1,DEMTRAHFO,HFO,1,2031,1
REGION1,DEMTRAHFO,HFO,1,2032,1
REGION1,DEMTRAHFO,HFO,1,2033,1
REGION1,DEMTRAHFO,HFO,1,2034,1
REGION1,DEMTRAHFO,HFO,1,2035,1
REGION1,DEMTRAHFO,HFO,1,2036,1
REGION1,DEMTRAHFO,HFO,1,2037,1
REGION1,DEMTRAHFO,HFO,1,2038,1
REGION1,DEMTRAHFO,HFO,1,2039,1
REGION1,DEMTRAHFO,HFO,1,2040,1
REGION1,DEMTRAHFO,HFO,1,2041,1
REGION1,DEMTRAHFO,HFO,1,2042,1
REGION1,DEMTRAHFO,HFO,1,2043,1
REGION1,DEMTRAHFO,HFO,1,2044,1
REGION1,DEMTRAHFO,HFO,1,2045,1
REGION1,DEMTRAHFO,HFO,1,2046,1
REGION1,DEMTRAHFO,HFO,1,2047,1
REGION1,DEMTRAHFO,HFO,1,2048,1
REGION1,DEMTRAHFO,HFO,1,2049,1
REGION1,DEMTRAHFO,HFO,1,2050,1
REGION1,DEMTRAJFL,JFL,1,2020,1
REGION1,DEMTRAJFL,JFL,1,2021,1
REGION1,DEMTRAJFL,JFL,1,2022,1
REGION1,DEMTRAJFL,JFL,1,2023,1
REGION1,DEMTRAJFL,JFL,1,2024,1
REGION1,DEMTRAJFL,JFL,1,2025,1
REGION1,DEMTRAJFL,JFL,1,2026,1
REGION1,DEMTRAJFL,JFL,1,2027,1
REGION1,DEMTRAJFL,JFL,1,2028,1
REGION1,DEMTRAJFL,JFL,1,2029,1
REGION1,DEMTRAJFL,JFL,1,2030,1
REGION1,DEMTRAJFL,JFL,1,2031,1
REGION1,DEMTRAJFL,JFL,1,2032,1
REGION1,DEMTRAJFL,JFL,1,2033,1
REGION1,DEMTRAJFL,JFL,1,2034,1
REGION1,DEMTRAJFL,JFL,1,2035,1
REGION1,DEMTRAJFL,JFL,1,2036,1
REGION1,DEMTRAJFL,JFL,1,2037,1
REGION1,DEMTRAJFL,JFL,1,2038,1
REGION1,DEMTRAJFL,JFL,1,2039,1
REGION1,DEMTRAJFL,JFL,1,2040,1
REGION1,DEMTRAJFL,JFL,1,2041,1
REGION1,DEMTRAJFL,JFL,1,2042,1
REGION1,DEMTRAJFL,JFL,1,2043,1
REGION1,DEMTRAJFL,JFL,1,2044,1
REGION1,DEMTRAJFL,JFL,1,2045,1
REGION1,DEMTRAJFL,JFL,1,2046,1
REGION1,DEMTRAJFL,JFL,1,2047,1
REGION1,DEMTRAJFL,JFL,1,2048,1
REGION1,DEMTRAJFL,JFL,1,2049,1
REGION1,DEMTRAJFL,JFL,1,2050,1
REGION1,DEMTRABIO,BIO,1,2020,1
REGION1,DEMTRABIO,BIO,1,2021,1
REGION1,DEMTRABIO,BIO,1,2022,1
REGION1,DEMTRABIO,BIO,1,2023,1
REGION1,DEMTRABIO,BIO,1,2024,1
REGION1,DEMTRABIO,BIO,1,2025,1
REGION1,DEMTRABIO,BIO,1,2026,1
REGION1,DEMTRABIO,BIO,1,2027,1
REGION1,DEMTRABIO,BIO,1,2028,1
REGION1,DEMTRABIO,BIO,1,2029,1
REGION1,DEMTRABIO,BIO,1,2030,1
REGION1,DEMTRABIO,BIO,1,2031,1
REGION1,DEMTRABIO,BIO,1,2032,1
REGION1,DEMTRABIO,BIO,1,2033,1
REGION1,DEMTRABIO,BIO,1,2034,1
REGION1,DEMTRABIO,BIO,1,2035,1
REGION1,DEMTRABIO,BIO,1,2036,1
REGION1,DEMTRABIO,BIO,1,2037,1
REGION1,DEMTRABIO,BIO,1,2038,1
REGION1,DEMTRABIO,BIO,1,2039,1
REGION1,DEMTRABIO,BIO,1,2040,1
REGION1,DEMTRABIO,BIO,1,2041,1
REGION1,DEMTRABIO,BIO,1,2042,1
REGION1,DEMTRABIO,BIO,1,2043,1
REGION1,DEMTRABIO,BIO,1,2044,1
REGION1,DEMTRABIO,BIO,1,2045,1
REGION1,DEMTRABIO,BIO,1,2046,1
REGION1,DEMTRABIO,BIO,1,2047,1
REGION1,DEMTRABIO,BIO,1,2048,1
REGION1,DEMTRABIO,BIO,1,2049,1
REGION1,DEMTRABIO,BIO,1,2050,1
REGION1,DEMTRANGS,NGS,1,2020,1
REGION1,DEMTRANGS,NGS,1,2021,1
REGION1,DEMTRANGS,NGS,1,2022,1
REGION1,DEMTRANGS,NGS,1,2023,1
REGION1,DEMTRANGS,NGS,1,2024,1
REGION1,DEMTRANGS,NGS,1,2025,1
REGION1,DEMTRANGS,NGS,1,2026,1
REGION1,DEMTRANGS,NGS,1,2027,1
REGION1,DEMTRANGS,NGS,1,2028,1
REGION1,DEMTRANGS,NGS,1,2029,1
REGION1,DEMTRANGS,NGS,1,2030,1
REGION1,DEMTRANGS,NGS,1,2031,1
REGION1,DEMTRANGS,NGS,1,2032,1
REGION1,DEMTRANGS,NGS,1,2033,1
REGION1,DEMTRANGS,NGS,1,2034,1
REGION1,DEMTRANGS,NGS,1,2035,1
REGION1,DEMTRANGS,NGS,1,2036,1
REGION1,DEMTRANGS,NGS,1,2037,1
REGION1,DEMTRANGS,NGS,1,2038,1
REGION1,DEMTRANGS,NGS,1,2039,1
REGION1,DEMTRANGS,NGS,1,2040,1
REGION1,DEMTRANGS,NGS,1,2041,1
REGION1,DEMTRANGS,NGS,1,2042,1
REGION1,DEMTRANGS,NGS,1,2043,1
REGION1,DEMTRANGS,NGS,1,2044,1
REGION1,DEMTRANGS,NGS,1,2045,1
REGION1,DEMTRANGS,NGS,1,2046,1
REGION1,DEMTRANGS,NGS,1,2047,1
REGION1,DEMTRANGS,NGS,1,2048,1
REGION1,DEMTRANGS,NGS,1,2049,1
REGION1,DEMTRANGS,NGS,1,2050,1
REGION1,DEMTRALPG,LPG,1,2020,1
REGION1,DEMTRALPG,LPG,1,2021,1
REGION1,DEMTRALPG,LPG,1,2022,1
REGION1,DEMTRALPG,LPG,1,2023,1
REGION1,DEMTRALPG,LPG,1,2024,1
REGION1,DEMTRALPG,LPG,1,2025,1
REGION1,DEMTRALPG,LPG,1,2026,1
REGION1,DEMTRALPG,LPG,1,2027,1
REGION1,DEMTRALPG,LPG,1,2028,1
REGION1,DEMTRALPG,LPG,1,2029,1
REGION1,DEMTRALPG,LPG,1,2030,1
REGION1,DEMTRALPG,LPG,1,2031,1
REGION1,DEMTRALPG,LPG,1,2032,1
REGION1,DEMTRALPG,LPG,1,2033,1
REGION1,DEMTRALPG,LPG,1,2034,1
REGION1,DEMTRALPG,LPG,1,2035,1
REGION1,DEMTRALPG,LPG,1,2036,1
REGION1,DEMTRALPG,LPG,1,2037,1
REGION1,DEMTRALPG,LPG,1,2038,1
REGION1,DEMTRALPG,LPG,1,2039,1
REGION1,DEMTRALPG,LPG,1,2040,1
REGION1,DEMTRALPG,LPG,1,2041,1
REGION1,DEMTRALPG,LPG,1,2042,1
REGION1,DEMTRALPG,LPG,1,2043,1
REGION1,DEMTRALPG,LPG,1,2044,1
REGION1,DEMTRALPG,LPG,1,2045,1
REGION1,DEMTRALPG,LPG,1,2046,1
REGION1,DEMTRALPG,LPG,1,2047,1
REGION1,DEMTRALPG,LPG,1,2048,1
REGION1,DEMTRALPG,LPG,1,2049,1
REGION1,DEMTRALPG,LPG,1,2050,1
REGION1,DEMTRAELCB02,ELCB02,1,2020,1
REGION1,DEMTRAELCB02,ELCB02,1,2021,1
REGION1,DEMTRAELCB02,ELCB02,1,2022,1
REGION1,DEMTRAELCB02,ELCB02,1,2023,1
REGION1,DEMTRAELCB02,ELCB02,1,2024,1
REGION1,DEMTRAELCB02,ELCB02,1,2025,1
REGION1,DEMTRAELCB02,ELCB02,1,2026,1
REGION1,DEMTRAELCB02,ELCB02,1,2027,1
REGION1,DEMTRAELCB02,ELCB02,1,2028,1
REGION1,DEMTRAELCB02,ELCB02,1,2029,1
REGION1,DEMTRAELCB02,ELCB02,1,2030,1
REGION1,DEMTRAELCB02,ELCB02,1,2031,1
REGION1,DEMTRAELCB02,ELCB02,1,2032,1
REGION1,DEMTRAELCB02,ELCB02,1,2033,1
REGION1,DEMTRAELCB02,ELCB02,1,2034,1
REGION1,DEMTRAELCB02,ELCB02,1,2035,1
REGION1,DEMTRAELCB02,ELCB02,1,2036,1
REGION1,DEMTRAELCB02,ELCB02,1,2037,1
REGION1,DEMTRAELCB02,ELCB02,1,2038,1
REGION1,DEMTRAELCB02,ELCB02,1,2039,1
REGION1,DEMTRAELCB02,ELCB02,1,2040,1
REGION1,DEMTRAELCB02,ELCB02,1,2041,1
REGION1,DEMTRAELCB02,ELCB02,1,2042,1
REGION1,DEMTRAELCB02,ELCB02,1,2043,1
REGION1,DEMTRAELCB02,ELCB02,1,2044,1
REGION1,DEMTRAELCB02,ELCB02,1,2045,1
REGION1,DEMTRAELCB02,ELCB02,1,2046,1
REGION1,DEMTRAELCB02,ELCB02,1,2047,1
REGION1,DEMTRAELCB02,ELCB02,1,2048,1
REGION1,DEMTRAELCB02,ELCB02,1,2049,1
REGION1,DEMTRAELCB02,ELCB02,1,2050,1
REGION1,DEMPWRNGS,NGS,1,2020,1
REGION1,DEMPWRNGS,NGS,1,2021,1
REGION1,DEMPWRNGS,NGS,1,2022,1
REGION1,DEMPWRNGS,NGS,1,2023,1
REGION1,DEMPWRNGS,NGS,1,2024,1
REGION1,DEMPWRNGS,NGS,1,2025,1
REGION1,DEMPWRNGS,NGS,1,2026,1
REGION1,DEMPWRNGS,NGS,1,2027,1
REGION1,DEMPWRNGS,NGS,1,2028,1
REGION1,DEMPWRNGS,NGS,1,2029,1
REGION1,DEMPWRNGS,NGS,1,2030,1
REGION1,DEMPWRNGS,NGS,1,2031,1
REGION1,DEMPWRNGS,NGS,1,2032,1
REGION1,DEMPWRNGS,NGS,1,2033,1
REGION1,DEMPWRNGS,NGS,1,2034,1
REGION1,DEMPWRNGS,NGS,1,2035,1
REGION1,DEMPWRNGS,NGS,1,2036,1
REGION1,DEMPWRNGS,NGS,1,2037,1
REGION1,DEMPWRNGS,NGS,1,2038,1
REGION1,DEMPWRNGS,NGS,1,2039,1
REGION1,DEMPWRNGS,NGS,1,2040,1
REGION1,DEMPWRNGS,NGS,1,2041,1
REGION1,DEMPWRNGS,NGS,1,2042,1
REGION1,DEMPWRNGS,NGS,1,2043,1
REGION1,DEMPWRNGS,NGS,1,2044,1
REGION1,DEMPWRNGS,NGS,1,2045,1
REGION1,DEMPWRNGS,NGS,1,2046,1
REGION1,DEMPWRNGS,NGS,1,2047,1
REGION1,DEMPWRNGS,NGS,1,2048,1
REGION1,DEMPWRNGS,NGS,1,2049,1
REGION1,DEMPWRNGS,NGS,1,2050,1
REGION1,PWRNGSB01,PWRNGS,1,2020,2.7
REGION1,PWRNGSB01,PWRNGS,1,2021,2.7
REGION1,PWRNGSB01,PWRNGS,1,2022,2.7
REGION1,PWRNGSB01,PWRNGS,1,2023,2.7
REGION1,PWRNGSB01,PWRNGS,1,2024,2.7
REGION1,PWRNGSB01,PWRNGS,1,2025,2.7
REGION1,PWRNGSB01,PWRNGS,1,2026,2.7
REGION1,PWRNGSB01,PWRNGS,1,2027,2.7
REGION1,PWRNGSB01,PWRNGS,1,2028,2.7
REGION1,PWRNGSB01,PWRNGS,1,2029,2.7
REGION1,PWRNGSB01,PWRNGS,1,2030,2.7
REGION1,PWRNGSB01,PWRNGS,1,2031,2.7
REGION1,PWRNGSB01,PWRNGS,1,2032,2.7
REGION1,PWRNGSB01,PWRNGS,1,2033,2.7
REGION1,PWRNGSB01,PWRNGS,1,2034,2.7
REGION1,PWRNGSB01,PWRNGS,1,2035,2.7
REGION1,PWRNGSB01,PWRNGS,1,2036,2.7
REGION1,PWRNGSB01,PWRNGS,1,2037,2.7
REGION1,PWRNGSB01,PWRNGS,1,2038,2.7
REGION1,PWRNGSB01,PWRNGS,1,2039,2.7
REGION1,PWRNGSB01,PWRNGS,1,2040,2.7
REGION1,PWRNGSB01,PWRNGS,1,2041,2.7
REGION1,PWRNGSB01,PWRNGS,1,2042,2.7
REGION1,PWRNGSB01,PWRNGS,1,2043,2.7
REGION1,PWRNGSB01,PWRNGS,1,2044,2.7
REGION1,PWRNGSB01,PWRNGS,1,2045,2.7
REGION1,PWRNGSB01,PWRNGS,1,2046,2.7
REGION1,PWRNGSB01,PWRNGS,1,2047,2.7
REGION1,PWRNGSB01,PWRNGS,1,2048,2.7
REGION1,PWRNGSB01,PWRNGS,1,2049,2.7
REGION1,PWRNGSB01,PWRNGS,1,2050,2.7
REGION1,DEMPWRSURBC1,WTRSURBC1,1,2020,1
REGION1,DEMPWRSURBC1,WTRSURBC1,1,2021,1
REGION1,DEMPWRSURBC1,WTRSURBC1,1,2022,1
REGION1,DEMPWRSURBC1,WTRSURBC1,1,2023,1
REGION1,DEMPWRSURBC1,WTRSURBC1,1,2024,1
REGION1,DEMPWRSURBC1,WTRSURBC1,1,2025,1
REGION1,DEMPWRSURBC1,WTRSURBC1,1,2026,1
REGION1,DEMPWRSURBC1,WTRSURBC1,1,2027,1
REGION1,DEMPWRSURBC1,WTRSURBC1,1,2028,1
REGION1,DEMPWRSURBC1,WTRSURBC1,1,2029,1
REGION1,DEMPWRSURBC1,WTRSURBC1,1,2030,1
REGION1,DEMPWRSURBC1,WTRSURBC1,1,2031,1
REGION1,DEMPWRSURBC1,WTRSURBC1,1,2032,1
REGION1,DEMPWRSURBC1,WTRSURBC1,1,2033,1
REGION1,DEMPWRSURBC1,WTRSURBC1,1,2034,1
REGION1,DEMPWRSURBC1,WTRSURBC1,1,2035,1
REGION1,DEMPWRSURBC1,WTRSURBC1,1,2036,1
REGION1,DEMPWRSURBC1,WTRSURBC1,1,2037,1
REGION1,DEMPWRSURBC1,WTRSURBC1,1,2038,1
REGION1,DEMPWRSURBC1,WTRSURBC1,1,2039,1
REGION1,DEMPWRSURBC1,WTRSURBC1,1,2040,1
REGION1,DEMPWRSURBC1,WTRSURBC1,1,2041,1
REGION1,DEMPWRSURBC1,WTRSURBC1,1,2042,1
REGION1,DEMPWRSURBC1,WTRSURBC1,1,2043,1
REGION1,DEMPWRSURBC1,WTRSURBC1,1,2044,1
REGION1,DEMPWRSURBC1,WTRSURBC1,1,2045,1
REGION1,DEMPWRSURBC1,WTRSURBC1,1,2046,1
REGION1,DEMPWRSURBC1,WTRSURBC1,1,2047,1
REGION1,DEMPWRSURBC1,WTRSURBC1,1,2048,1
REGION1,DEMPWRSURBC1,WTRSURBC1,1,2049,1
REGION1,DEMPWRSURBC1,WTRSURBC1,1,2050,1
REGION1,PWRNGSB01,PWRWATBC1,1,2020,0.0227
REGION1,PWRNGSB01,PWRWATBC1,1,2021,0.0227
REGION1,PWRNGSB01,PWRWATBC1,1,2022,0.0227
REGION1,PWRNGSB01,PWRWATBC1,1,2023,0.0227
REGION1,PWRNGSB01,PWRWATBC1,1,2024,0.0227
REGION1,PWRNGSB01,PWRWATBC1,1,2025,0.0227
REGION1,PWRNGSB01,PWRWATBC1,1,2026,0.0227
REGION1,PWRNGSB01,PWRWATBC1,1,2027,0.0227
REGION1,PWRNGSB01,PWRWATBC1,1,2028,0.0227
REGION1,PWRNGSB01,PWRWATBC1,1,2029,0.0227
REGION1,PWRNGSB01,PWRWATBC1,1,2030,0.0227
REGION1,PWRNGSB01,PWRWATBC1,1,2031,0.0227
REGION1,PWRNGSB01,PWRWATBC1,1,2032,0.0227
REGION1,PWRNGSB01,PWRWATBC1,1,2033,0.0227
REGION1,PWRNGSB01,PWRWATBC1,1,2034,0.0227
REGION1,PWRNGSB01,PWRWATBC1,1,2035,0.0227
REGION1,PWRNGSB01,PWRWATBC1,1,2036,0.0227
REGION1,PWRNGSB01,PWRWATBC1,1,2037,0.0227
REGION1,PWRNGSB01,PWRWATBC1,1,2038,0.0227
REGION1,PWRNGSB01,PWRWATBC1,1,2039,0.0227
REGION1,PWRNGSB01,PWRWATBC1,1,2040,0.0227
REGION1,PWRNGSB01,PWRWATBC1,1,2041,0.0227
REGION1,PWRNGSB01,PWRWATBC1,1,2042,0.0227
REGION1,PWRNGSB01,PWRWATBC1,1,2043,0.0227
REGION1,PWRNGSB01,PWRWATBC1,1,2044,0.0227
REGION1,PWRNGSB01,PWRWATBC1,1,2045,0.0227
REGION1,PWRNGSB01,PWRWATBC1,1,2046,0.0227
REGION1,PWRNGSB01,PWRWATBC1,1,2047,0.0227
REGION1,PWRNGSB01,PWRWATBC1,1,2048,0.0227
REGION1,PWRNGSB01,PWRWATBC1,1,2049,0.0227
REGION1,PWRNGSB01,PWRWATBC1,1,2050,0.0227
REGION1,DEMPWRWND,WND,1,2020,1
REGION1,DEMPWRWND,WND,1,2021,1
REGION1,DEMPWRWND,WND,1,2022,1
REGION1,DEMPWRWND,WND,1,2023,1
REGION1,DEMPWRWND,WND,1,2024,1
REGION1,DEMPWRWND,WND,1,2025,1
REGION1,DEMPWRWND,WND,1,2026,1
REGION1,DEMPWRWND,WND,1,2027,1
REGION1,DEMPWRWND,WND,1,2028,1
REGION1,DEMPWRWND,WND,1,2029,1
REGION1,DEMPWRWND,WND,1,2030,1
REGION1,DEMPWRWND,WND,1,2031,1
REGION1,DEMPWRWND,WND,1,2032,1
REGION1,DEMPWRWND,WND,1,2033,1
REGION1,DEMPWRWND,WND,1,2034,1
REGION1,DEMPWRWND,WND,1,2035,1
REGION1,DEMPWRWND,WND,1,2036,1
REGION1,DEMPWRWND,WND,1,2037,1
REGION1,DEMPWRWND,WND,1,2038,1
REGION1,DEMPWRWND,WND,1,2039,1
REGION1,DEMPWRWND,WND,1,2040,1
REGION1,DEMPWRWND,WND,1,2041,1
REGION1,DEMPWRWND,WND,1,2042,1
REGION1,DEMPWRWND,WND,1,2043,1
REGION1,DEMPWRWND,WND,1,2044,1
REGION1,DEMPWRWND,WND,1,2045,1
REGION1,DEMPWRWND,WND,1,2046,1
REGION1,DEMPWRWND,WND,1,2047,1
REGION1,DEMPWRWND,WND,1,2048,1
REGION1,DEMPWRWND,WND,1,2049,1
REGION1,DEMPWRWND,WND,1,2050,1
REGION1,PWRWNDB01,PWRWND,1,2020,3.33
REGION1,PWRWNDB01,PWRWND,1,2021,3.33
REGION1,PWRWNDB01,PWRWND,1,2022,3.33
REGION1,PWRWNDB01,PWRWND,1,2023,3.33
REGION1,PWRWNDB01,PWRWND,1,2024,3.33
REGION1,PWRWNDB01,PWRWND,1,2025,3.33
REGION1,PWRWNDB01,PWRWND,1,2026,3.33
REGION1,PWRWNDB01,PWRWND,1,2027,3.33
REGION1,PWRWNDB01,PWRWND,1,2028,3.33
REGION1,PWRWNDB01,PWRWND,1,2029,3.33
REGION1,PWRWNDB01,PWRWND,1,2030,3.33
REGION1,PWRWNDB01,PWRWND,1,2031,3.33
REGION1,PWRWNDB01,PWRWND,1,2032,3.33
REGION1,PWRWNDB01,PWRWND,1,2033,3.33
REGION1,PWRWNDB01,PWRWND,1,2034,3.33
REGION1,PWRWNDB01,PWRWND,1,2035,3.33
REGION1,PWRWNDB01,PWRWND,1,2036,3.33
REGION1,PWRWNDB01,PWRWND,1,2037,3.33
REGION1,PWRWNDB01,PWRWND,1,2038,3.33
REGION1,PWRWNDB01,PWRWND,1,2039,3.33
REGION1,PWRWNDB01,PWRWND,1,2040,3.33
REGION1,PWRWNDB01,PWRWND,1,2041,3.33
REGION1,PWRWNDB01,PWRWND,1,2042,3.33
REGION1,PWRWNDB01,PWRWND,1,2043,3.33
REGION1,PWRWNDB01,PWRWND,1,2044,3.33
REGION1,PWRWNDB01,PWRWND,1,2045,3.33
REGION1,PWRWNDB01,PWRWND,1,2046,3.33
REGION1,PWRWNDB01,PWRWND,1,2047,3.33
REGION1,PWRWNDB01,PWRWND,1,2048,3.33
REGION1,PWRWNDB01,PWRWND,1,2049,3.33
REGION1,PWRWNDB01,PWRWND,1,2050,3.33
REGION1,PWRWNDB01,PWRWATBC1,1,2021,0
REGION1,PWRWNDB01,PWRWATBC1,1,2023,0
REGION1,PWRWNDB01,PWRWATBC1,1,2025,0
REGION1,PWRWNDB01,PWRWATBC1,1,2027,0
REGION1,PWRWNDB01,PWRWATBC1,1,2029,0
REGION1,PWRWNDB01,PWRWATBC1,1,2031,0
REGION1,PWRWNDB01,PWRWATBC1,1,2033,0
REGION1,PWRWNDB01,PWRWATBC1,1,2035,0
REGION1,PWRWNDB01,PWRWATBC1,1,2037,0
REGION1,PWRWNDB01,PWRWATBC1,1,2039,0
REGION1,PWRWNDB01,PWRWATBC1,1,2041,0
REGION1,PWRWNDB01,PWRWATBC1,1,2043,0
REGION1,PWRWNDB01,PWRWATBC1,1,2045,0
REGION1,PWRWNDB01,PWRWATBC1,1,2047,0
REGION1,PWRWNDB01,PWRWATBC1,1,2049,0
REGION1,PWRWNDB02,PWRWND,1,2020,3.33
REGION1,PWRWNDB02,PWRWND,1,2021,3.33
REGION1,PWRWNDB02,PWRWND,1,2022,3.33
REGION1,PWRWNDB02,PWRWND,1,2023,3.33
REGION1,PWRWNDB02,PWRWND,1,2024,3.33
REGION1,PWRWNDB02,PWRWND,1,2025,3.33
REGION1,PWRWNDB02,PWRWND,1,2026,3.33
REGION1,PWRWNDB02,PWRWND,1,2027,3.33
REGION1,PWRWNDB02,PWRWND,1,2028,3.33
REGION1,PWRWNDB02,PWRWND,1,2029,3.33
REGION1,PWRWNDB02,PWRWND,1,2030,3.33
REGION1,PWRWNDB02,PWRWND,1,2031,3.33
REGION1,PWRWNDB02,PWRWND,1,2032,3.33
REGION1,PWRWNDB02,PWRWND,1,2033,3.33
REGION1,PWRWNDB02,PWRWND,1,2034,3.33
REGION1,PWRWNDB02,PWRWND,1,2035,3.33
REGION1,PWRWNDB02,PWRWND,1,2036,3.33
REGION1,PWRWNDB02,PWRWND,1,2037,3.33
REGION1,PWRWNDB02,PWRWND,1,2038,3.33
REGION1,PWRWNDB02,PWRWND,1,2039,3.33
REGION1,PWRWNDB02,PWRWND,1,2040,3.33
REGION1,PWRWNDB02,PWRWND,1,2041,3.33
REGION1,PWRWNDB02,PWRWND,1,2042,3.33
REGION1,PWRWNDB02,PWRWND,1,2043,3.33
REGION1,PWRWNDB02,PWRWND,1,2044,3.33
REGION1,PWRWNDB02,PWRWND,1,2045,3.33
REGION1,PWRWNDB02,PWRWND,1,2046,3.33
REGION1,PWRWNDB02,PWRWND,1,2047,3.33
REGION1,PWRWNDB02,PWRWND,1,2048,3.33
REGION1,PWRWNDB02,PWRWND,1,2049,3.33
REGION1,PWRWNDB02,PWRWND,1,2050,3.33
REGION1,PWRWNDB02,PWRWATBC1,1,2021,0
REGION1,PWRWNDB02,PWRWATBC1,1,2023,0
REGION1,PWRWNDB02,PWRWATBC1,1,2025,0
REGION1,PWRWNDB02,PWRWATBC1,1,2027,0
REGION1,PWRWNDB02,PWRWATBC1,1,2029,0
REGION1,PWRWNDB02,PWRWATBC1,1,2031,0
REGION1,PWRWNDB02,PWRWATBC1,1,2033,0
REGION1,PWRWNDB02,PWRWATBC1,1,2035,0
REGION1,PWRWNDB02,PWRWATBC1,1,2037,0
REGION1,PWRWNDB02,PWRWATBC1,1,2039,0
REGION1,PWRWNDB02,PWRWATBC1,1,2041,0
REGION1,PWRWNDB02,PWRWATBC1,1,2043,0
REGION1,PWRWNDB02,PWRWATBC1,1,2045,0
REGION1,PWRWNDB02,PWRWATBC1,1,2047,0
REGION1,PWRWNDB02,PWRWATBC1,1,2049,0
REGION1,PWRWNDB03,PWRWND,1,2020,3.33
REGION1,PWRWNDB03,PWRWND,1,2021,3.33
REGION1,PWRWNDB03,PWRWND,1,2022,3.33
REGION1,PWRWNDB03,PWRWND,1,2023,3.33
REGION1,PWRWNDB03,PWRWND,1,2024,3.33
REGION1,PWRWNDB03,PWRWND,1,2025,3.33
REGION1,PWRWNDB03,PWRWND,1,2026,3.33
REGION1,PWRWNDB03,PWRWND,1,2027,3.33
REGION1,PWRWNDB03,PWRWND,1,2028,3.33
REGION1,PWRWNDB03,PWRWND,1,2029,3.33
REGION1,PWRWNDB03,PWRWND,1,2030,3.33
REGION1,PWRWNDB03,PWRWND,1,2031,3.33
REGION1,PWRWNDB03,PWRWND,1,2032,3.33
REGION1,PWRWNDB03,PWRWND,1,2033,3.33
REGION1,PWRWNDB03,PWRWND,1,2034,3.33
REGION1,PWRWNDB03,PWRWND,1,2035,3.33
REGION1,PWRWNDB03,PWRWND,1,2036,3.33
REGION1,PWRWNDB03,PWRWND,1,2037,3.33
REGION1,PWRWNDB03,PWRWND,1,2038,3.33
REGION1,PWRWNDB03,PWRWND,1,2039,3.33
REGION1,PWRWNDB03,PWRWND,1,2040,3.33
REGION1,PWRWNDB03,PWRWND,1,2041,3.33
REGION1,PWRWNDB03,PWRWND,1,2042,3.33
REGION1,PWRWNDB03,PWRWND,1,2043,3.33
REGION1,PWRWNDB03,PWRWND,1,2044,3.33
REGION1,PWRWNDB03,PWRWND,1,2045,3.33
REGION1,PWRWNDB03,PWRWND,1,2046,3.33
REGION1,PWRWNDB03,PWRWND,1,2047,3.33
REGION1,PWRWNDB03,PWRWND,1,2048,3.33
REGION1,PWRWNDB03,PWRWND,1,2049,3.33
REGION1,PWRWNDB03,PWRWND,1,2050,3.33
REGION1,PWRWNDB03,PWRWATBC1,1,2021,0
REGION1,PWRWNDB03,PWRWATBC1,1,2023,0
REGION1,PWRWNDB03,PWRWATBC1,1,2025,0
REGION1,PWRWNDB03,PWRWATBC1,1,2027,0
REGION1,PWRWNDB03,PWRWATBC1,1,2029,0
REGION1,PWRWNDB03,PWRWATBC1,1,2031,0
REGION1,PWRWNDB03,PWRWATBC1,1,2033,0
REGION1,PWRWNDB03,PWRWATBC1,1,2035,0
REGION1,PWRWNDB03,PWRWATBC1,1,2037,0
REGION1,PWRWNDB03,PWRWATBC1,1,2039,0
REGION1,PWRWNDB03,PWRWATBC1,1,2041,0
REGION1,PWRWNDB03,PWRWATBC1,1,2043,0
REGION1,PWRWNDB03,PWRWATBC1,1,2045,0
REGION1,PWRWNDB03,PWRWATBC1,1,2047,0
REGION1,PWRWNDB03,PWRWATBC1,1,2049,0
REGION1,PWRWNDB04,PWRWND,1,2020,3.33
REGION1,PWRWNDB04,PWRWND,1,2021,3.33
REGION1,PWRWNDB04,PWRWND,1,2022,3.33
REGION1,PWRWNDB04,PWRWND,1,2023,3.33
REGION1,PWRWNDB04,PWRWND,1,2024,3.33
REGION1,PWRWNDB04,PWRWND,1,2025,3.33
REGION1,PWRWNDB04,PWRWND,1,2026,3.33
REGION1,PWRWNDB04,PWRWND,1,2027,3.33
REGION1,PWRWNDB04,PWRWND,1,2028,3.33
REGION1,PWRWNDB04,PWRWND,1,2029,3.33
REGION1,PWRWNDB04,PWRWND,1,2030,3.33
REGION1,PWRWNDB04,PWRWND,1,2031,3.33
REGION1,PWRWNDB04,PWRWND,1,2032,3.33
REGION1,PWRWNDB04,PWRWND,1,2033,3.33
REGION1,PWRWNDB04,PWRWND,1,2034,3.33
REGION1,PWRWNDB04,PWRWND,1,2035,3.33
REGION1,PWRWNDB04,PWRWND,1,2036,3.33
REGION1,PWRWNDB04,PWRWND,1,2037,3.33
REGION1,PWRWNDB04,PWRWND,1,2038,3.33
REGION1,PWRWNDB04,PWRWND,1,2039,3.33
REGION1,PWRWNDB04,PWRWND,1,2040,3.33
REGION1,PWRWNDB04,PWRWND,1,2041,3.33
REGION1,PWRWNDB04,PWRWND,1,2042,3.33
REGION1,PWRWNDB04,PWRWND,1,2043,3.33
REGION1,PWRWNDB04,PWRWND,1,2044,3.33
REGION1,PWRWNDB04,PWRWND,1,2045,3.33
REGION1,PWRWNDB04,PWRWND,1,2046,3.33
REGION1,PWRWNDB04,PWRWND,1,2047,3.33
